Date,open,high,low,close,volume
2022-01-03,176.87768329956083,180.40965454675654,176.7267724145726,178.0,1057889.429455021
2022-01-04,178.78203368047596,179.30661406342907,178.0027407587263,178.18849949682138,3317656.625786781
2022-01-05,178.71262092511165,180.09587168987207,176.86998741708095,179.58367331147426,2438872.020550961
2022-01-06,178.1249949338407,179.54483085946305,174.2920323227078,176.97396156169634,3813725.175891151
2022-01-07,179.34894983111602,179.36251087789077,177.784965417802,178.8784615650653,4896611.7973943995
2022-01-10,179.4120843123445,177.88324272320548,176.63962517432344,177.8129342959166,3495636.4043287532
2022-01-11,173.42696729091833,174.53562897348746,172.52880149450448,173.68849014762688,2216464.974976156
2022-01-12,172.70564293745943,172.94163336294756,171.79378350178112,172.06078348188854,932033.5290871632
2022-01-13,174.3789221290021,173.93468792582607,171.8988404970265,173.66470098749642,3534494.844983481
2022-01-14,174.1855185146451,175.6462623534823,173.0355160502925,174.5847303987641,4134885.999217358
2022-01-17,171.55156910697195,171.85735390131353,171.17125551946143,171.65695461314314,3627766.2372121853
2022-01-18,172.73520372637986,173.35682026237697,172.0474109027296,173.30933833838787,1406518.2967412262
2022-01-19,172.42628267202363,175.8967984482598,172.591299167595,173.13268688512568,2191667.2734753047
2022-01-20,173.72973852637716,174.38600033933062,173.93066339932838,174.29240245608608,1333349.4312043602
2022-01-21,174.15641393794357,176.78706382201804,172.83899269984425,175.21576544391436,3335358.201062365
2022-01-24,172.9287289220781,172.79318477314465,172.21918895050524,172.2532738243884,2137974.261222678
2022-01-25,173.0858278604253,174.55939439049973,172.48116185016892,173.2145281261928,3653478.0341368723
2022-01-26,170.8886911546969,175.05449711329808,171.07664211947545,171.69635932843215,2322194.199923899
2022-01-27,175.7608653234246,176.53055795633358,173.59661207501784,175.77983139173676,1552709.2450950055
2022-01-28,177.9719880899136,179.3297988584084,176.00218352807823,177.7507659945517,1594531.2542738747
2022-01-31,177.5784277930947,179.480189928363,176.56070115047925,177.9271882044748,4284070.062893714
2022-02-01,176.23967284558123,175.50954752589067,175.2158651320375,175.37552583664936,4244066.220372893
2022-02-02,175.3117354892886,175.87557981570464,174.19135440471172,175.57144039549596,2524617.9344198164
2022-02-03,176.1219208169999,176.72630667774266,174.93381292998396,176.04584109356023,1522736.3761732932
2022-02-04,174.77074365323944,173.39127711049497,169.93466783839375,172.93403124558031,2012401.298762417
2022-02-07,178.31413491750754,180.67114298777457,178.7471592915586,178.8523495758794,3834124.7739420487
2022-02-08,179.95218861320592,180.62828685312388,176.80672821166021,179.96727538952658,2480860.058264583
2022-02-09,184.8654377723902,185.41660394824368,182.0089027591328,184.64967785997442,2001852.0389084779
2022-02-10,180.47488727801257,183.17612202010253,181.05280239609525,181.64753969892732,4867367.7297956515
2022-02-11,185.77711234807396,188.69237125017165,184.1197640954375,186.21546691248864,3521358.600713346
2022-02-14,183.1743593018999,184.00022828593586,181.3790469348263,182.50725828214402,1993717.1671032063
2022-02-15,182.1955196157761,182.43756086798768,179.14641451869764,180.7873640010083,1440333.3647170165
2022-02-16,181.6526156146869,184.3314395678903,180.63766197261458,182.31907761434346,6793442.039679842
2022-02-17,182.89031322079617,182.6471949491219,181.5371996781917,182.50515505031566,4232329.980767623
2022-02-18,175.92464391622397,177.99050624216545,173.22455311716192,176.21543605641932,2006332.2561085823
2022-02-21,172.94660735634588,174.23604708906925,171.43661468205084,173.36922249353387,3505681.024892628
2022-02-22,174.51633145299266,177.80278571746672,174.02168423964926,175.61447327272805,2733254.864497391
2022-02-23,181.57045617856565,182.37646059155543,180.73413970391644,181.255776333875,1514109.1770531267
2022-02-24,181.85917067043607,186.15825720720764,183.29471727120674,183.81536027489994,3037642.7864905824
2022-02-25,183.65179582239196,183.88281674529145,181.99230943912727,183.11030424752525,2514968.9216545806
2022-02-28,185.53938330462898,186.52186081687395,184.80388190437898,185.36677040969778,3455760.7658442077
2022-03-01,182.50052969796613,185.1526450635652,182.22377151723916,182.26823606775622,1978411.0563525276
2022-03-02,183.48740302919975,184.28696384548448,181.50540459909652,183.7228226771007,3698944.023001022
2022-03-03,178.89831914944338,180.28872918878938,177.77813452684885,180.10073242275493,3446365.7290730737
2022-03-04,178.69357941302403,180.87979937666447,178.86001453217787,180.1294785216528,4333716.237679873
2022-03-07,179.8944898493387,182.17228312997173,179.7228752888345,179.83060920469595,2322382.94880487
2022-03-08,182.48927838433792,182.82192939531595,179.7410457662544,182.06188323267503,6115382.741094231
2022-03-09,181.40105987978387,182.06722408494815,181.05649465118603,181.2907665858968,2947896.906158201
2022-03-10,183.75658864881407,185.5299987773104,180.23772315814654,184.64447629402568,9572851.420822563
2022-03-11,184.92425722547435,184.33833433973396,183.55073437403198,184.15559904024195,3729804.222545837
2022-03-14,188.65177308446872,187.10877408784475,184.69053415944398,186.53688190589477,3299987.986166226
2022-03-15,188.3713605650881,188.89817079053702,185.56348647516947,188.80750651074075,2236706.5383561156
2022-03-16,182.80405652798248,184.24592830115947,183.27427722315937,183.72037010846225,5484585.810549263
2022-03-17,183.4899699883565,184.56664215523696,183.53616347774457,183.8790282592519,8171614.531932974
2022-03-18,185.63654697281254,185.2063707241209,182.44110593706867,184.0333529194841,4256145.130049089
2022-03-21,181.18549501041042,183.14126276971086,180.52067473327,181.9507249125424,2876763.37288744
2022-03-22,182.0230514165768,183.91174010854715,181.26013952897384,182.49578354562857,3420774.824115327
2022-03-23,178.43108793026389,180.63709630516365,177.05716537493416,178.6081060424175,6758918.164861477
2022-03-24,179.85984036216308,182.398878689269,180.028056877459,180.15846637310221,2688799.3381668744
2022-03-25,182.18357168047686,183.54934955460917,181.34041216981942,181.5958321431928,3363066.1702264496
2022-03-28,182.02835244058977,184.85363858532043,181.81797173049546,182.4708069473057,2493244.62304456
2022-03-29,188.26711151060033,190.61662732263724,187.86776366077618,189.4336745185093,4442210.045996349
2022-03-30,190.620301246568,192.5309578554887,188.03196961683219,190.49465028227067,3926639.810813732
2022-03-31,190.75126801101828,191.56635301036675,188.1173974324957,190.74475568856275,3917496.7468527835
2022-04-01,190.57945697867007,189.9142752075526,188.50766943483168,188.71769217175714,3700313.218422343
2022-04-04,190.74923388147238,191.14055152591865,189.14037132043856,189.61758327830907,2832603.650072497
2022-04-05,188.6257377240636,187.95384825887194,186.70544785620933,186.957753143824,3946779.2036041645
2022-04-06,190.65916722328586,190.79016186019854,189.70704788027973,190.6158128993555,2834028.674582562
2022-04-07,189.21572830926442,191.2555226522158,188.61441865663434,188.82964956693772,1470957.8985604644
2022-04-08,189.79196141725342,190.52318295769234,186.57846602446426,189.33583190246256,4893396.722650035
2022-04-11,195.13632166522078,196.4593955133632,194.57546213449254,195.13147690006622,2050170.3375823314
2022-04-12,197.03637082851697,199.1868988887003,197.10320689139908,198.62852769711077,5025103.511799051
2022-04-13,199.97913530245398,200.42168411011127,197.3783749001901,199.41264837096392,3846769.0917575983
2022-04-14,203.85687147544175,204.0029392905709,201.9935090172786,203.64434981495742,4701149.997670786
2022-04-15,205.21262969259467,206.08650887909624,202.7248519561677,203.53881189518884,3030147.69301693
2022-04-18,207.15547581285034,208.67699609939598,205.57896060256795,206.0430685937215,1194979.1363794624
2022-04-19,205.6428043425853,206.50157829107,205.4151002823621,206.16391725557204,2928010.0398949054
2022-04-20,203.80881769943238,204.6882329072314,202.99437225893453,203.4438397718215,1525039.6230361494
2022-04-21,203.7034491614549,205.017520635705,202.3575711094686,204.8225644607297,5548812.103006278
2022-04-22,209.00407644032836,211.27980187000824,206.16461710166712,207.77667314270764,4249374.800213592
2022-04-25,206.57777339152506,206.90552538376062,205.973344804769,206.76280940399738,1260047.9695465886
2022-04-26,202.10169086164788,205.72943518701237,202.65166013156875,203.4490204493003,4376267.148940656
2022-04-27,199.7097111848418,204.0541412136354,201.62276458716133,201.904036703811,3096507.595210104
2022-04-28,195.6448512049212,196.66085225683923,193.6219641854514,194.88232007339002,944317.0826902557
2022-04-29,193.74849478068126,194.89546690841658,192.01491305158638,193.1719324820746,2275874.486919819
