Date,open,high,low,close,volume
2022-01-03,524.740430382056,526.2350048350522,522.5328247151991,523.0,565950.9491269165
2022-01-04,524.8757958898975,531.106621711662,524.3441636730548,526.630875097618,3940025.621536763
2022-01-05,522.4747962933467,526.1665027095793,522.499679955149,524.1808844522358,10326275.96618779
2022-01-06,537.8755308251679,547.4400641764777,540.6781089342478,543.8091683802628,1165959.7495121849
2022-01-07,541.2495550914492,542.1539742261298,541.8255877257102,541.9192526285616,3780868.246940359
2022-01-10,541.9311456044129,543.0852219081098,542.8694241913441,542.9738484686079,3463323.3400659915
2022-01-11,557.4781443760053,564.0164019218657,549.6182763805879,556.1835548166364,1132966.0464875672
2022-01-12,546.9199781856566,549.5548682032231,542.8279330801397,548.8141657238701,6093608.497432
2022-01-13,542.9464740700165,549.6449399303132,535.3958026736947,544.128448956055,3617144.487602875
2022-01-14,544.7229852796153,549.0915274065171,543.9973486700393,545.8255323035539,2199993.8126162887
2022-01-17,541.8326274610054,548.3785318247448,541.5064746995247,543.294395265725,4268998.635635827
2022-01-18,532.9727659527707,534.2102444748468,530.0419017345978,533.8206217610484,2863370.3008949845
2022-01-19,530.7313441386491,537.173502875199,523.5395387473257,532.3423090906405,5255242.982088135
2022-01-20,532.689471597294,534.7560129900652,522.7067650592713,529.6435782005042,7851519.19103053
2022-01-21,534.143103329856,541.0375089444317,532.8802681809129,534.6200781854769,2813335.0298131527
2022-01-24,522.5418805958736,523.4692204839831,521.1348394405264,521.5914050646372,4434334.334270219
2022-01-25,517.1430158929605,519.0073829748869,511.6423555433849,516.2968273490751,7971234.966479015
2022-01-26,522.638659398174,526.6151519101322,520.8083645159232,525.4487776585318,1693641.3207244829
2022-01-27,534.9786365636737,550.2172095444391,536.1315741274462,540.455702469168,3301518.9416003027
2022-01-28,525.362623244351,532.3984782501132,525.8423955729497,528.5011513206613,1919280.7076046434
2022-01-31,532.732414382246,535.4874385285077,530.3467811728542,533.7981100681643,4774324.315725663
2022-02-01,526.0353890066247,527.0246449681828,521.2720969883648,526.1616990620664,1850214.5889222382
2022-02-02,515.906683818185,520.3449501114478,518.905114059721,519.59817934789,3867995.270163062
2022-02-03,514.4841993305055,517.2443004077116,503.4642791796705,513.0008966844094,2529439.635245624
2022-02-04,508.90482988274067,512.056751215693,506.08076914240013,509.91292413687404,3739997.038245122
2022-02-07,519.6872188296297,519.7419977809947,513.1666263758211,517.7469304156854,2570850.1811068906
2022-02-08,520.8794828811726,526.3493258004895,521.9312399418915,523.4664239495406,1078014.3289541258
2022-02-09,516.4347030336212,526.8520361070844,519.8346506056185,524.0882332808394,1358569.2207174208
2022-02-10,522.636046311655,521.7450092399882,521.3589290495712,521.3962926470415,5878439.068656656
2022-02-11,522.5970996957979,524.4972736862477,517.7314854683125,521.5784652100888,6027805.358580741
2022-02-14,526.5789267155636,524.8208574882003,515.7425924883576,520.9066062803723,2688391.4189973036
2022-02-15,527.3516657573026,529.788984843283,526.4623423452418,527.2983761089577,3666218.546595434
2022-02-16,523.110291170675,522.614327703153,519.6276660337606,522.4832847670219,1825109.0329903797
2022-02-17,526.9361755559365,525.6610781379405,519.3528187138679,522.5914899134129,1933652.669824185
2022-02-18,514.5909855043031,525.8969998013965,519.56724410328,521.9563974717913,1402047.4719280214
2022-02-21,517.7463673478376,526.7125295129241,516.8824425809953,521.7035070644873,2664721.439081845
2022-02-22,518.5306602641798,530.7571560347693,520.7352140285441,523.8145436075824,7576121.444354323
2022-02-23,526.2040369672344,525.716660526082,519.6856345726274,525.5275412889293,1721251.1542784302
2022-02-24,535.4084397543156,539.7415628474405,535.2148089388188,536.3169587457818,4951053.995356993
2022-02-25,536.9504394129065,542.8430898686781,531.6690068910598,535.7792306709599,4113268.0124323005
2022-02-28,544.0528245160305,554.7494245145738,548.4114275753342,548.6414752039923,4300874.53025021
2022-03-01,544.0034911505398,547.6023633939114,543.6048357353916,546.2940490934574,1367913.3395782788
2022-03-02,542.1298564193319,545.5996007903755,541.4670988859452,542.5560570109807,1767703.3689036963
2022-03-03,542.6865789648929,545.1814869474654,541.4529600384059,543.5395558704969,5389645.3888321165
2022-03-04,545.4339587662689,553.4190565086375,540.0888930736494,546.609176066979,1286357.0301032884
2022-03-07,551.4810628850173,553.5484885533203,548.2540022828143,548.9889133181955,2940783.65914525
2022-03-08,557.4743445533605,561.4497555624716,551.5854418234602,559.8997208234974,2657754.1498633353
2022-03-09,567.9327440181706,570.279400850844,563.9146449306238,569.7216125105426,2995178.594841883
2022-03-10,572.2576575914437,581.8972678088578,573.378498286401,574.1349357465068,4839168.396810852
2022-03-11,572.7652732856443,577.9665031818455,571.1723335056398,571.4170935190751,2443284.5162386266
2022-03-14,567.3470964422198,573.6560779538095,561.3201926707798,570.7265448822295,5304748.232747364
2022-03-15,579.6390443808863,588.3019146496841,575.8075328587188,583.1305910152934,4916260.807530813
2022-03-16,581.9318781574566,594.1155734368338,583.8346312880983,585.2446537945377,1350898.4182355679
2022-03-17,568.8216448192038,574.0509477218231,573.3818539801877,574.0223738654915,3274223.320911368
2022-03-18,567.163127281301,570.041481444825,566.2120283788931,568.2860470627448,2575059.8428278132
2022-03-21,561.1969216856282,565.1909064729409,563.0613750000615,563.5534583774098,3224395.551187741
2022-03-22,567.0829076773863,573.6090425428067,572.3263252279424,573.5500873337861,2152894.7454086114
2022-03-23,570.6483071294854,575.8082647698496,566.7756402719979,572.8006836814824,3020313.0098860804
2022-03-24,592.2571858573958,594.6476157854146,592.3671073401865,592.730253386675,6260029.1116324775
2022-03-25,602.8670921443793,606.2398602238554,591.0474145359052,598.7766773965817,3381997.3177348855
2022-03-28,599.1550759416542,605.9756927084186,597.8185183111309,600.0786951886746,1767615.701548368
2022-03-29,599.7677607377257,598.889204506808,593.2591266801765,596.3485111862271,3426620.0222879243
2022-03-30,605.2619713054709,608.2553785697177,604.4676885754482,605.290153801486,4429235.175693297
2022-03-31,606.6752287974388,606.4640545153555,601.0853482811837,603.2895530716286,1448619.8206774031
2022-04-01,591.8490064134538,596.3943291710019,589.9879874020271,596.0564737484666,2473742.4769577854
2022-04-04,596.62719410779,604.3692072058392,598.9297870800073,601.3381416135536,2512390.7947654687
2022-04-05,600.3465073965517,602.9515232986297,599.0759362433803,601.633696601093,4706703.888981663
2022-04-06,611.0664132046463,616.6399351201654,609.7499428560564,612.6444146157378,2733463.413272303
2022-04-07,611.6385772889065,623.5391673480415,610.8868237563096,612.1521078140329,2921163.6986390515
2022-04-08,587.359517779091,587.5563131114334,586.3612821327295,586.6248241279199,4074604.9042739244
2022-04-11,589.7488099480271,596.4896272799637,592.0167054910172,593.7901477784568,4465388.850824446
2022-04-12,577.5219603422471,577.8458691054366,576.9921401298527,577.4719426817169,2695578.2621284034
2022-04-13,588.9162729515072,594.7897431848825,589.7106105878013,591.1330974818908,9158261.841855947
2022-04-14,613.0725854840306,614.0773247053379,602.0776594097565,607.6880474080638,4273126.054880425
2022-04-15,602.8668042556878,605.8791915566225,603.5019596291592,603.9891290952081,5168109.773610852
2022-04-18,591.8173265231623,595.3260603058807,586.3854787397466,593.7068451972636,2927997.1409266605
2022-04-19,586.1801913397449,592.1565630443705,581.4197460341961,581.5689633632277,2775775.2369974935
2022-04-20,584.2352446143157,590.7624361643365,580.938708890247,589.4084341265207,1844307.1001002358
2022-04-21,592.1938444657925,591.7484602591162,580.8746627789247,587.8005015311608,1088461.9887947396
2022-04-22,583.3325715411917,584.0424101362876,581.8615546668168,582.7231535016795,6049437.033389231
2022-04-25,579.1093650971496,581.4631964309915,579.7934676871732,580.7735446910459,3174903.4569225595
2022-04-26,597.7788569572137,605.1559400453664,596.7146139971763,599.435652251494,1931513.8800621636
2022-04-27,602.4052535402905,603.9306362500312,601.0663187129478,602.7439157864937,2832157.085678991
2022-04-28,610.2497520676015,612.538864446042,605.0279557134542,609.7068861466435,4838737.494127624
2022-04-29,614.3652224598725,622.156138165739,613.7075884479344,617.0388210910825,3476023.6719615404
2022-05-02,627.4668398859635,631.7435205648862,625.1817605151286,626.7252570225503,5779364.87300468
2022-05-03,638.8488868206545,643.6708924367141,636.8026474730401,636.9738033036784,1516503.4585934945
2022-05-04,630.0440045389367,632.1067591212544,629.2183105477504,630.4107133393145,3232790.6837245217
2022-05-05,632.9622439209481,632.3975331204355,617.7468078875322,628.5676854536736,2888916.785110577
2022-05-06,618.3451883126526,631.6067379760984,620.1644044980163,621.6220747698046,6589973.186896987
2022-05-09,615.1979030478863,616.6155026336362,610.3023915276165,615.2107320289368,4230937.958597995
2022-05-10,628.6993104685994,634.7270616890738,615.3141625754766,626.0232299020047,4606774.636264905
2022-05-11,622.5745157640059,623.835086661516,620.5837670809765,621.5156835779612,6284064.102882327
2022-05-12,625.2302951034342,633.429641270808,619.2761452492927,620.9644756691538,4513705.741916707
2022-05-13,617.3468788755122,619.7501915500683,613.7599858221049,614.7289753127341,1518649.1668997018
2022-05-16,605.8546888061329,611.7549918199396,608.5971911995504,609.4643389779621,6675022.006303255
2022-05-17,620.982271762739,616.9364828210554,607.8735355320108,616.898193409364,4536697.982005814
2022-05-18,610.9501430880844,615.6213859410423,607.5207557366172,612.9740227777468,3081160.033847235
2022-05-19,611.9095637279794,613.2416349161689,608.0503185737854,608.7397004285951,4076796.9071981674
2022-05-20,613.3642370736202,617.8690153548296,611.0122150824079,613.4471528115148,7554779.5313096745
2022-05-23,621.5147387915271,625.8336596818981,614.2670155407541,618.255269654733,4944443.786388399
2022-05-24,618.1746300825284,628.1920166275627,616.5546351023719,625.8356327468591,3158034.4111417755
2022-05-25,629.7144161301458,628.1205666596076,625.074631190362,627.629005238309,4426172.522581412
2022-05-26,610.8657537034904,620.7348405213672,603.4747536654806,611.5172249004726,2214011.085313636
2022-05-27,622.066390037549,626.1201876278327,615.5814048900903,617.5114248762475,4195900.768527046
2022-05-30,627.0750307352941,632.6315538780632,621.8824071710615,622.3312506994066,3250401.51276784
2022-05-31,636.3045915312902,637.2671395725442,631.255812216043,632.0980803408644,4012319.8686103355
2022-06-01,623.755932376852,626.2867600232919,621.392040649211,624.3103142690874,1315725.515094017
2022-06-02,648.647564988771,654.5171143203668,646.6028176133451,648.5633317251804,1557836.2849380486
2022-06-03,634.1068218372138,637.0949146218314,630.240453027942,636.8752942865951,12883678.879014965
2022-06-06,643.7658920821732,644.5112587587898,637.3301280365904,644.0511606591258,2901674.60861197
2022-06-07,644.9788847921022,652.6901214894536,642.8911093787459,644.6886540317852,3076457.778646323
2022-06-08,641.8404922175072,641.0105105065683,640.0042353812187,640.1871168148575,4308673.452698812
2022-06-09,652.6880219113549,655.7188535787609,642.8169255179255,648.2668966254939,2905796.4745750786
2022-06-10,642.8860101336094,649.335779308671,643.649317561967,645.729727170282,3923208.529754468
2022-06-13,624.2358254713523,624.7799519339675,617.0881182011075,623.6857962662214,1354427.6432077442
2022-06-14,614.9561103272227,623.7691443303264,609.6795097686236,613.0445037286113,3279486.4100581873
2022-06-15,616.9535042634749,621.5078083047028,613.9828352467041,617.4526616440389,3261051.732240171
2022-06-16,633.3242969589469,639.8006872573266,632.114685895914,638.7236501363824,1321040.05647981
2022-06-17,623.4062950005155,626.5627363032742,617.6275591497354,624.875856503298,1549884.5243814131
2022-06-20,622.9616993497026,625.603145864796,620.228875283126,624.9044891172883,5109628.196672224
2022-06-21,635.085246315471,642.6627687714015,629.5109912854468,638.8437001789989,2139093.993666974
2022-06-22,645.4172491715686,652.4143325981806,636.1062134977919,644.8791136845363,2239774.072383472
2022-06-23,640.0705038102329,647.0501887807073,638.9254977818214,641.4482855537638,4026695.2570110424
2022-06-24,627.1662815938026,635.6970402034966,616.629607382311,628.1001935981676,2725396.4107041736
2022-06-27,611.940244179355,614.0286802990596,611.3919070292798,611.7247510877351,1090367.920756324
2022-06-28,604.6677811518745,606.3660714364984,603.8191609391172,605.0819124882995,2677278.3921001237
2022-06-29,603.3534356851723,604.2955780378718,597.1343731046347,601.9279167033177,2771227.6531774746
2022-06-30,583.506922474807,586.810024138404,580.7008692050813,582.1341541126244,2717143.748356807
2022-07-01,568.1686653634769,573.1684081201462,562.3900399073824,567.7015275283409,5905694.411568229
2022-07-04,571.4587363060759,574.4729913800074,568.7152330941336,570.4642641904129,3989504.252978943
2022-07-05,569.054913091349,568.7178662678044,562.958912091644,567.1453628920534,2207140.348495948
2022-07-06,559.8031920263691,563.3622721537523,556.6797860521709,560.9283527775087,11980510.047254868
2022-07-07,560.4136854476993,558.6052197218293,556.2727911955525,557.6772536008435,3166145.4549840195
2022-07-08,554.5541541036802,554.4478614506406,549.7912131844122,551.0860816899149,1520898.656338215
2022-07-11,558.4777317896536,563.7341726226225,558.1030436290229,558.974451503719,2493436.6949197357
2022-07-12,576.787620985562,574.3594588839512,562.9766095161767,573.0672526361068,1730597.901366657
2022-07-13,592.9114655305206,596.0322602516724,591.2646041363718,591.3495585028102,2087658.2914660673
2022-07-14,599.1918716433279,600.4121989421315,597.535857624228,597.8586052973013,3162438.969116715
2022-07-15,610.0500984255856,607.6295232683276,604.0506513950934,604.778072780528,1939230.2531908161
2022-07-18,614.2985101533071,620.1388299125856,616.6542279986223,618.3829965878723,5582722.880884568
2022-07-19,637.4412474134367,635.7457121273046,623.9540415452257,634.9109375908855,3664302.3709923066
2022-07-20,646.9683613446605,651.0565181854075,645.2998129324948,649.2142636777023,2573657.9024394234
2022-07-21,661.839776058086,665.9677738490215,654.3403857048507,661.3260973720993,2654846.1656719786
2022-07-22,648.000015476222,655.6159198965559,644.9179483874227,655.2568329468795,3114542.564837506
2022-07-25,642.4175053265766,642.3922032171295,639.291503212042,639.9127203435278,3183681.1840001266
2022-07-26,652.2286504878793,649.4992264477263,642.3146938003453,648.5824172762101,2192148.403470276
2022-07-27,644.379195808218,652.8830348894505,646.5845390083041,647.864518460854,4694053.158696324
2022-07-28,652.3910754468192,651.1563662700921,641.7753108500709,647.5179612188714,1343026.082007205
